,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,day,morning_menu,lunch_menu,dinner_menu,중식계,석식계
58,-0.9627464614763064,-0.7070920487803853,0.6401873703691539,-0.3173714961870332,-0.39590064641692174,3,"['모닝롤', '롤케익', '우유', '주스', '계란후라이', '표고버섯죽', '쌀밥', '우거지해장국', '마늘쫑볶음', '포기김치']","['쌀밥', '잡곡밥', '미역국', '양념파닭', '동그랑땡부침', '콩자반', '치킨무', '포기김치']","['참치주먹밥', '비빔메밀국수', '가쯔오장국', '탕수만두', '오렌지', '포기김치']",811.0,508.0
59,-0.9627464614763064,-0.13122595706849635,0.9389402051175094,-0.9999169454875083,-0.39590064641692174,4,"['모닝롤', '야채햄샌드', '우유', '주스', '계란후라이', '김치죽', '쌀밥', '우렁살된장국', '진미채무침', '포기김치']","['쌀밥', '잡곡밥', '돈육김치찌개', '미트볼조림', '고등어카레구이', '치커리사과무침', '깍두기']","['쌀밥', '잡곡밥', '들깨버섯탕', '고추잡채*꽃빵', '두부계란구이', '시금치초장무침', '포기김치']",652.0,507.0
60,-1.0094772555158305,-0.5405765523817668,-0.6237669304892736,0.11328218015731419,-0.39590064641692174,0,"['모닝롤', '마늘빵', '우유', '주스', '계란후라이', '야채죽', '쌀밥', '호박젓국찌개', '김자반', '포기김치']","['쌀밥', '잡곡밥', '시금치국', '닭갈비', '맛살겨자채', '비름나물', '포기김치']","['쌀밥', '잡곡밥', '북어국', '고추장불고기', '모듬양채쌈', '날치알계란찜', '포기김치']",1242.0,551.0
61,-1.0094772555158305,-0.6446487376309034,0.22652959917912305,0.07265447484180972,-0.39590064641692174,1,"['모닝롤', '옥수수샌드', '우유', '주스', '계란후라이', '팥죽', '쌀밥', '재첩국', '오이도라지무침', '포기김치']","['곤드레밥', '무채국', '모둠장조림', '온두부', '실곤약초무침', '볶은김치']","['쌀밥', '잡곡밥', '부대찌개*라면사리', '탕수육', '삼치구이', '미역줄기볶음', '열무김치']",964.0,515.0
62,-1.0094772555158305,-0.054906354552462865,0.06566268816077775,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '찐빵', '우유', '주스', '계란후라이', '밤죽', '쌀밥', '콩나물김치국', '브로컬리들깨찜', '포기김치']","['쌀밥', '잡곡밥', '쇠고기샤브국', '오징어볶음', '동태전', '무생채', '포기김치']","['카레덮밥', '미소장국', '수제미니햄버거', '오이소박이', '사과', '오렌지쥬스', '포기김치']",723.0,636.0
63,-1.0094772555158305,-0.39487549303297564,-0.18712817201090776,0.283918542482433,-0.39590064641692174,0,"['모닝롤', '팬케익', '우유', '주스', '계란후라이', '호두죽', '쌀밥', '들깨미역국', '진미채무침', '포기김치']","['쌀밥', '잡곡밥', '매운어묵국', '훈제오리구이', '무쌈', '양파절임', '도토리묵무침', '포기김치']","['쌀밥', '잡곡밥', '닭개장', '가자미튀김', '모둠소시지구이', '오이무침', '포기김치']",1216.0,591.0
64,-1.0094772555158305,-0.7279064858302127,0.2495105864674581,0.30829516567173565,-0.39590064641692174,1,"['모닝롤', '에그샌드', '우유', '주스', '계란후라이', '브로컬리죽', '쌀밥', '근대국', '감자채볶음', '포기김치']","['쌀밥', '잡곡밥', '콩나물국', '버섯불고기', '오징어초무침', '시금치나물', '포기김치']","['김치볶음밥', '계란', '가쯔오국', '찹쌀순대볶음', '감자만두', '바나나', '포기김치']",1008.0,519.0
65,-1.0094772555158305,-0.6793394660472822,0.5712444085041487,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '크로와상', '우유', '주스', '계란후라이', '홍게살죽', '쌀밥', '느타리버섯국', '호박나물', '포기김치']","['단호박영양밥', '시래기된장국', '돈육칠리강정', '멸치크랜베리볶음', '가지나물', '포기김치']","['쌀밥', '잡곡밥', '콩비지찌개', '해물누룽지탕', '치즈계란말이', '양념깻잎지', '열무김치']",915.0,423.0
66,-1.0094772555158305,-0.6030198635312488,0.7550923068108291,0.16609819706747,-0.39590064641692174,3,"['모닝롤', '참치샌드', '우유', '주스', '계란후라이', '야채죽', '쌀밥', '북어계란국', '취나물', '포기김치']","['쌀밥', '잡곡밥', '오징어국', '찜닭', '꽃맛살볶음', '통도라지구이', '포기김치']","['돈까스김밥', '잔치국수', '멕시칸샐러드', '마늘쫑무침', '컵주스', '포기김치']",753.0,532.0
67,-1.0094772555158305,0.18792874436218912,0.6172063830808189,-0.7886528778468851,-0.39590064641692174,4,"['모닝롤', '치즈프레즐', '우유', '주스', '계란후라이', '흑임자죽', '쌀밥', '아욱국', '노각무침', '포기김치']","['쌀밥', '잡곡밥', '된장찌개', '매운돼지갈비찜', '해물파전', '치커리유자생채', '배추겉절이']","['쌀밥', '잡곡밥', '쇠고기무국', '코다리강정', '잡채', '얼갈이나물', '포기김치']",761.0,517.0
68,-1.0094772555158305,-0.4087517843995272,-0.5778049559126035,0.3814250352396437,-0.39590064641692174,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '잣죽', '쌀밥', '연두부탕', '김자반', '포기김치']","['쌀밥', '잡곡밥', '감자고추장찌개', '돈육굴소스볶음', '계란찜', '꽃상추무침', '포기김치']","['쌀밥', '잡곡밥', '닭곰탕', '주꾸미볶음', '두부계란부침', '부추생채', '포기김치']",1180.0,594.0
69,-1.0094772555158305,-0.8111642340295219,0.29547256104412817,0.4179899700235977,-0.39590064641692174,1,"['모닝롤', '햄치즈샌드', '우유', '주스', '스크램블에그', '새우살죽', '쌀밥', '콩나물국', '느타리볶음', '포기김치']","['쌀밥', '잡곡밥', '들깨버섯탕', '고등어김치말이', '고기전', '비름나물', '깍두기']","['유부초밥', '우동', '떡볶이', '군만두', '또띠아칩', '오렌지', '포기김치']",899.0,633.0
70,-1.0094772555158305,-0.6030198635312488,0.3644155229091333,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '단팥빵', '우유', '주스', '계란후라이', '쇠고기죽', '쌀밥', '민물새우찌개', '어묵볶음', '포기김치']","['산채비빔밥', '미소장국', '치킨핑거', '연근땅콩조림', '요플레', '포기김치']","['쌀밥', '잡곡밥', '뼈해장국', '황태양념구이', '메추리알조림', '시금치무침', '석박지']",856.0,456.0
71,-1.0094772555158305,-0.6446487376309034,0.5712444085041487,-0.0411031000416028,-0.39590064641692174,3,"['모닝롤', '씨크립샌드', '우유', '주스', '스크램블에그', '양송이죽', '쌀밥', '대구찌개', '명엽채무침', '포기김치']","['쌀밥', '잡곡밥', '열무된장국', '미니채소떡갈비', '골뱅이무침*소면', '숙주나물', '포기김치']","['새우살볶음밥', '팽이장국', '사천식탕수육', '콩나물무침', '슈크림', '포기김치']",898.0,529.0
72,-1.0094772555158305,0.07691841342977677,1.0538451415591847,-0.8861593706040958,-0.39590064641692174,4,"['모닝롤', '고구마파이', '우유', '주스', '계란후라이', '단호박죽', '쌀밥', '근대국', '머위대나물', '포기김치']","['쌀밥', '잡곡밥', '순두부찌개', '닭오븐구이', '새송이버섯전', '불미나리무침', '포기김치']","['쌀밥', '잡곡밥', '육개장', '꽁치허브구이', '비엔나케찹볶음', '참나물무침', '포기김치']",653.0,487.0
73,-1.0094772555158305,-0.4850713869155607,-0.8765577906609591,0.35704841205034105,-0.39590064641692174,0,"['모닝롤', '마늘빵', '우유', '주스', '계란후라이', '땅콩죽', '쌀밥', '얼갈이된장국', '미역레몬초무침', '포기김치']","['쌀밥', '잡곡밥', '북어콩나물국', '쇠고기불고기', '옥수수전', '오이무침', '포기김치']","['쌀밥', '잡곡밥', '수제비국', '데리야끼파닭', '새송이버섯볶음', '아삭고추무침', '포기김치']",1160.0,613.0
74,-1.0094772555158305,-0.5822054264814215,-0.1641471847225727,0.14578434440971777,-0.39590064641692174,1,"['모닝롤', '인절미토스트', '우유', '주스', '스크램블에그', '녹두죽', '쌀밥', '콩나물국', '김구이', '포기김치']","['쌀밥', '잡곡밥', '한방갈비탕', '꼬지삼색전', '오징어숙회무침', '치커리생채', '석박지']","['참치회덮밥', '맑은국', '고구마치즈구이', '락교', '방울토마토', '포기김치']",1107.0,465.0
75,-1.0094772555158305,-0.596081717847973,0.38739651019746835,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '야채샌드', '우유', '주스', '계란후라이', '김치죽', '쌀밥', '올갱이아욱국', '검정콩조림', '열무김치']","['낙지볶음밥', '미역장국', '탕수어', '우엉조림', '매실주스', '포기김치']","['쌀밥', '잡곡밥', '된장찌개', '등갈비김치찜', '해물까스*탈탈소스', '도라지나물', '오이소박이']",938.0,454.0
76,-1.0094772555158305,-0.6515868833141791,1.0078831669825146,-0.19142560970896935,-0.39590064641692174,3,"['모닝롤', '베이글', '우유', '주스', '스크램블에그', '소라살죽', '쌀밥', '어묵국', '마늘쫑무침', '포기김치']","['쌀밥', '잡곡밥', '쇠고기해장국', '갈치구이', '비엔나감자볶음', '무생채', '포기김치']","['짜장잡채밥', '계란파국', '춘권*칠리소스', '과일샐러드', '쨔샤이무침', '포기김치']",783.0,520.0
77,-1.0094772555158305,0.035289539330122154,1.1457690907125249,-0.8658455179463436,-0.39590064641692174,4,"['모닝롤', '식빵피자', '우유', '주스', '계란후라이', '밤죽', '쌀밥', '피바지락국', '브로컬리초장', '포기김치']","['쌀밥', '잡곡밥', '배추된장국', '닭양념조림', '동그랑땡전', '고구마순나물', '깍두기']","['쌀밥', '잡곡밥', '꽃게탕', '돈육청경채볶음', '계란말이', '연두부*새싹장', '포기김치']",660.0,493.0
78,-1.0094772555158305,-0.5891435721646973,-0.6007859432009386,0.06859170431025927,-0.39590064641692174,0,"['모닝롤', '카스텔라', '우유', '주스', '계란후라이', '흑임자죽', '쌀밥', '미역국', '멸치캐슈넛볶음', '포기김치']","['쌀밥', '잡곡밥', '콩나물김치국', '누룽지탕수육', '명태조림', '오이도라지생채', '포기김치']","['쌀밥', '잡곡밥', '해물순두부찌개', '미니함박조림', '도토리묵무침', '숙주나물', '포기김치']",1231.0,631.0
79,-1.0094772555158305,-0.74872092288004,0.20354861189078802,-0.36206197203408813,-0.39590064641692174,1,"['모닝롤', '치킨샌드', '우유', '주스', '계란후라이', '새우살죽', '쌀밥', '쇠고기무국', '가지나물', '포기김치']","['쌀밥', '잡곡밥', '근대된장국', '닭갈비', '잡채', '깻잎양념지', '포기김치']","['참치주먹밥', '쌀국수', '수제고로케*케찹', '꽃맛살샐러드', '무피클', '포기김치']",921.0,535.0
80,-0.9977945570059494,-0.5752672807981457,0.0886436754491128,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '브라우니', '우유', '주스', '계란후라이', '팥죽', '쌀밥', '홍초콩나물국', '김자반', '포기김치']","['열무비빔밥', '강된장찌개', '오징어튀김', '궁중떡볶이', '음료', '포기김치']","['쌀밥', '잡곡밥', '어묵국', '고추장불고기', '감자채햄볶음', '양배추쌈', '포기김치']",916.0,490.0
81,-0.9977945570059494,-0.533638406698491,0.38739651019746835,0.10921940962576375,-0.39590064641692174,3,"['모닝롤', '에그샌드', '우유', '주스', '스크램블에그', '야채죽', '쌀밥', '황태국', '애호박나물', '포기김치']","['쌀밥', '잡곡밥', '오이미역냉국', '모둠장조림', '두부구이', '실곤약초무침', '포기김치']","['날치알볶음밥', '유부장국', '고추잡채*꽃빵', '땅콩조림', '오렌지', '배추겉절이']",850.0,483.0
82,-0.9977945570059494,0.22955761846184375,0.6172063830808189,-0.8536572063516923,-0.39590064641692174,4,"['모닝롤', '크로와상', '우유', '주스', '계란후라이', '홍게살죽', '쌀밥', '무채국', '사각어묵무침', '열무김치']","['쌀밥', '잡곡밥', '차돌박이찌개', '찜닭', '김치전', '머위대나물', '포기김치']","['쌀밥', '잡곡밥', '시래기국', '수제돈까스', '단호박범벅', '오이피클', '주꾸미무침', '포기김치']",721.0,548.0
83,-0.9977945570059494,-0.29774145346711484,-1.1293486508326447,0.4667432164022031,-0.39590064641692174,1,"['모닝롤', '치즈프레즐', '우유', '주스', '계란후라이', '견과류죽', '쌀밥', '두부김치국', '명엽채무침', '포기김치']","['쌀밥', '잡곡밥', '북어계란국', '돈육굴소스볶음', '홍어채무침', '가지나물', '포기김치']","['콩나물밥*양념장', '가쯔오장국', '미트볼케찹조림', '계란찜', '마늘쫑무침', '포기김치']",1244.0,629.0
84,-0.9977945570059494,-0.6932157574138338,-0.026261260992562437,-1.1136745203709209,-0.39590064641692174,2,"['모닝롤', '바나나샌드', '우유', '주스', '계란후라이', '고구마죽', '쌀밥', '아욱국', '오이생채', '포기김치']","['쌀밥', '잡곡밥', '참치김치찌개', '순살깐풍기', '맛살콩나물냉채', '브로컬리초장', '깍두기']","['쌀밥', '잡곡밥', '육개장', '자반고등어구이', '우엉잡채', '상추겉절이', '포기김치']",931.0,500.0
85,-0.9977945570059494,-0.6168961548978004,0.2495105864674581,0.34486010045568966,-0.39590064641692174,3,"['모닝롤', '핫도그', '우유', '주스', '스크램블에그', '늙은호박죽', '쌀밥', '느타리버섯국', '숙주나물', '포기김치']","['쌀밥', '잡곡밥', '매운콩나물국', '돼지갈비찜', '부추전', '비름나물', '포기김치']","['충무김밥', '열무물국수', '오징어무침', '야채튀김', '방울토마토', '석박지']",829.0,506.0
86,-0.9977945570059494,-0.047968208869187096,0.6631683576574889,-0.8658455179463436,-0.39590064641692174,4,"['모닝롤', '토마토샌드', '우유', '주스', '계란후라이', '참치야채죽', '쌀밥', '꽃게탕', '취나물', '포기김치']","['쌀밥', '잡곡밥', '된장찌개', '오징어볶음', '모둠소시지구이', '치커리사과무침', '포기김치']","['쌀밥', '잡곡밥', '어묵국', '버섯불고기', '두부조림', '참나물', '포기김치']",697.0,509.0
87,-0.9977945570059494,-0.41568993008280297,-0.7386718669309489,0.5723752502225147,-0.39590064641692174,0,"['모닝롤', '프렌치토스트', '우유', '주스', '계란후라이', '잣죽', '쌀밥', '쇠고기무국', '멸치고추장무침', '포기김치']","['쌀밥', '잡곡밥', '북어콩나물국', '제육볶음', '참치야채전', '모둠쌈', '포기김치']","['쌀밥', '잡곡밥', '들깨버섯탕', '삼치데리야끼구이', '햄맛살볶음', '아삭고추무침', '포기김치']",1243.0,590.0
88,-0.9977945570059494,-0.7070920487803853,-0.003280273704227392,0.6414423492588723,-0.39590064641692174,1,"['모닝롤', '옥수수샌드', '우유', '주스', '계란후라이', '녹두죽', '쌀밥', '동태찌개', '새송이버섯볶음', '포기김치']","['쌀밥', '잡곡밥', '배추된장국', '닭양념조림', '탕평채', '어묵볶음', '열무김치']","['오므라이스', '미소장국', '훈제오리냉채', '군만두', '수박', '포기김치']",973.0,593.0
